종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"029780","삼성카드","KOSPI",,"40950","450","1.11","40500","41350","40250","151844","6220713900","4744421586450","115858891"
"000810","삼성화재","KOSPI",,"360500","-1000","-0.28","358000","366000","356000","151347","54515803077","17078628738500","47374837"
"000815","삼성화재우","KOSPI",,"272000","-5500","-1.98","276000","277000","271500","11715","3197630500","868224000000","3192000"
"006110","삼아알미늄","KOSPI",,"38300","-2300","-5.67","41000","41200","38100","48842","1897309550","563466382800","14711916"
"009300","삼아제약","KOSDAQ","우량기업부","17660","90","0.51","17700","17700","17420","11356","199548050","112494200000","6370000"
"145990","삼양사","KOSPI",,"49250","100","0.20","49150","49400","48650","6959","340946950","507937363250","10313449"
"145995","삼양사우","KOSPI",,"30950","0","0.00","30950","30950","30950","3029","93747550","11453666500","370070"
"003230","삼양식품","KOSPI",,"736000","7000","0.96","734000","756000","709000","140435","103024795000","5544299040000","7533015"
"002170","삼양통상","KOSPI",,"49700","-300","-0.60","49850","50100","49700","972","48458050","149100000000","3000000"
"272550","삼양패키징","KOSPI",,"16700","270","1.64","16450","16730","16450","17523","291023590","263670805700","15788671"
"000070","삼양홀딩스","KOSPI",,"68100","-500","-0.73","68500","68600","67400","11037","748625500","583226855100","8564271"
"000075","삼양홀딩스우","KOSPI",,"54500","0","0.00","55500","55500","54500","1149","62669500","16571161000","304058"
"003720","삼영","KOSPI",,"3875","115","3.06","3890","3920","3730","289200","1102907940","131750000000","34000000"
"002810","삼영무역","KOSPI",,"13290","200","1.53","13090","13290","13020","10961","144930520","245425738920","18466948"
"361670","삼영에스앤씨","KOSDAQ","기술성장기업부","4945","-95","-1.88","5030","5150","4860","5118","25202610","28026568810","5667658"
"054540","삼영엠텍","KOSDAQ","중견기업부","4225","55","1.32","4170","4225","4120","132249","555341765","54925000000","13000000"
"065570","삼영이엔씨","KOSDAQ","벤처기업부","1710","-63","-3.55","1800","1800","1681","95522","164270229","27231119010","15924631"
"005680","삼영전자","KOSPI",,"9980","-50","-0.50","10000","10110","9880","20240","202367810","199600000000","20000000"
"023000","삼원강재","KOSPI",,"2385","25","1.06","2370","2390","2345","13083","31005405","95400000000","40000000"
"004380","삼익THK","KOSPI",,"8040","-10","-0.12","8140","8150","7950","34909","280696860","168840000000","21000000"
"002450","삼익악기","KOSPI",,"1230","48","4.06","1214","1247","1185","183415","224180549","111353025450","90530915"
"032280","삼일","KOSDAQ","중견기업부","2610","-135","-4.92","2610","2770","2500","609815","1600715180","42317469900","16213590"
"002290","삼일기업공사","KOSDAQ","중견기업부","3895","-190","-4.65","4120","4145","3880","392360","1583675325","48298000000","12400000"
"004440","삼일씨엔에스","KOSPI",,"3470","20","0.58","3420","3495","3420","2854","9856595","44179856090","12731947"
"000520","삼일제약","KOSPI",,"14180","1260","9.75","13330","15130","13120","3122448","44815779900","307589879980","21691811"
"009770","삼정펄프","KOSPI",,"25850","-150","-0.58","26000","26000","25700","1353","34904900","64624250350","2499971"
"037460","삼지전자","KOSDAQ","우량기업부","8640","-50","-0.58","8690","8700","8630","11625","100612730","140992030080","16318522"
"032750","삼진","KOSDAQ","우량기업부","4095","15","0.37","4080","4120","4050","13818","56439605","36982444590","9031122"
"054090","삼진엘앤디","KOSDAQ","중견기업부","753","2","0.27","745","772","745","57250","43309482","18794301696","24959232"
"005500","삼진제약","KOSPI",,"18280","70","0.38","18210","18350","18150","11777","215023710","254092000000","13900000"
"000250","삼천당제약","KOSDAQ","중견기업부","113900","9700","9.31","104200","119600","102700","832136","94035984700","2671806060800","23457472"
"004690","삼천리","KOSPI",,"91300","-200","-0.22","91700","92100","91000","15280","1399288500","370223782500","4055025"
"024950","삼천리자전거","KOSDAQ","중견기업부","4530","-185","-3.92","4670","5470","4470","4068266","20418507635","60129303810","13273577"
"038500","삼표시멘트","KOSDAQ","우량기업부","3075","0","0.00","3105","3105","3065","102460","316071540","331842640950","107916306"
"437730","삼현","KOSDAQ","기술성장기업부","6640","-20","-0.30","6660","6680","6520","100484","663838060","210538244880","31707567"
"017480","삼현철강","KOSDAQ","우량기업부","4675","10","0.21","4690","4690","4650","8457","39495300","73411010750","15702890"
"010960","삼호개발","KOSPI",,"3250","0","0.00","3250","3300","3145","92213","297872660","81250000000","25000000"
"046390","삼화네트웍스","KOSDAQ","중견기업부","1482","12","0.82","1460","1501","1456","83556","123449104","63982286706","43172933"
"004450","삼화왕관","KOSPI",,"30600","-350","-1.13","31350","31350","30600","682","20971000","65923997400","2154379"
"009470","삼화전기","KOSPI",,"30800","100","0.33","30950","31000","30000","40877","1242329700","203705656000","6613820"
"011230","삼화전자","KOSPI",,"3235","0","0.00","3300","3300","3200","91426","297125870","54680234500","16902700"
"001820","삼화콘덴서","KOSPI",,"27350","-100","-0.36","27450","27550","27000","20702","564815400","284303250000","10395000"
"000390","삼화페인트","KOSPI",,"6440","-60","-0.92","6500","6550","6440","37560","243040550","175190340360","27203469"
"027580","상보","KOSDAQ","우량기업부","1291","-8","-0.62","1285","1314","1276","497140","640164219","76403031189","59181279"
"038540","상상인","KOSDAQ","우량기업부","1560","0","0.00","1560","1589","1531","86720","136066382","86312168280","55328313"
"452670","상상인제4호스팩","KOSDAQ","SPAC(소속부없음)","1965","1","0.05","1967","1967","1961","2566","5039907","10257300000","5220000"
"001290","상상인증권","KOSPI",,"426","0","0.00","426","434","425","38035","16303105","46151613120","108337120"
"041650","상신브레이크","KOSPI",,"3005","15","0.50","3000","3015","2960","38835","116145335","64521707250","21471450"
"091580","상신이디피","KOSDAQ","우량기업부","7560","-330","-4.18","7830","7890","7430","83444","631856220","101517335640","13428219"
"263810","상신전자","KOSDAQ","중견기업부","2815","15","0.54","2830","2830","2770","10462","29212920","40098881170","14244718"
"089980","상아프론테크","KOSDAQ","우량기업부","19410","-240","-1.22","19790","19790","19210","37002","715801250","310347208170","15989037"
"042940","상지건설","KOSDAQ","중견기업부","5210","-50","-0.95","5260","5260","4885","7464","38383650","20745250940","3981814"
"042600","새로닉스","KOSDAQ","우량기업부","10250","-440","-4.12","10800","10960","10230","17809","184269160","127341633500","12423574"
"075180","새론오토모티브","KOSPI",,"3315","40","1.22","3275","3320","3250","6029","19874810","63648000000","19200000"
"107600","새빗켐","KOSDAQ","벤처기업부","17000","-230","-1.33","17120","17320","16670","11260","190024820","84686265000","4981545"
"411080","샌즈랩","KOSDAQ","기술성장기업부","7030","90","1.30","7000","7060","6850","124776","869243870","107197925140","15248638"
"252990","샘씨엔에스","KOSDAQ","기술성장기업부","4195","25","0.60","4180","4195","4065","151924","626329610","244937924285","58388063"
"007540","샘표","KOSPI",,"39250","-350","-0.88","39800","39800","38900","1592","62529550","112875150000","2875800"
"248170","샘표식품","KOSPI",,"25450","50","0.20","25250","25750","25100","6369","161666600","116262878700","4568286"
"378800","샤페론","KOSDAQ","기술성장기업부","3275","5","0.15","3320","3365","3170","936521","3067015275","98718426525","30143031"
"294630","서남","KOSDAQ","기술성장기업부","3435","-105","-2.97","3530","3540","3360","324844","1110409495","82369441665","23979459"
"038070","서린바이오","KOSDAQ","우량기업부","7800","-420","-5.11","8200","8220","7770","385283","3073188940","69425272800","8900676"
"006730","서부T&D","KOSDAQ","우량기업부","5440","-130","-2.33","5560","5590","5440","85187","468705350","361362461120","66426923"
"079650","서산","KOSDAQ","중견기업부","1216","-15","-1.22","1215","1247","1202","41748","51329956","24320000000","20000000"
"100660","서암기계공업","KOSDAQ","중견기업부","3680","45","1.24","3650","3680","3600","36990","134669735","46368000000","12600000"
"007860","서연","KOSPI",,"6750","-70","-1.03","6830","6900","6700","46192","314107930","158488947000","23479844"
"200880","서연이화","KOSPI",,"11890","20","0.17","11850","11960","11770","64318","764803460","321368115930","27028437"
"019770","서연탑메탈","KOSDAQ","우량기업부","3495","25","0.72","3470","3495","3405","23458","81172605","40716750000","11650000"
"017390","서울가스","KOSPI",,"51600","0","0.00","51700","51700","51300","2691","138658100","258000000000","5000000"
"043710","서울리거","KOSDAQ","중견기업부","590","7","1.20","583","596","561","70709","40574672","29617339200","50198880"
"092190","서울바이오시스","KOSDAQ","중견기업부","3135","0","0.00","3140","3170","3080","11646","36316445","143797380705","45868383"
"046890","서울반도체","KOSDAQ GLOBAL","우량기업부","7320","10","0.14","7320","7390","7270","115111","842831230","426795528000","58305400"
"004410","서울식품","KOSPI",,"148","-2","-1.33","150","150","148","518184","77334621","55463822732","374755559"
"004415","서울식품우","KOSPI",,"1230","0","0.00","1230","1230","1188","11449","14049028","2736135000","2224500"
"063170","서울옥션","KOSDAQ","우량기업부","7230","-50","-0.69","7330","7330","7130","83776","605870400","128507950410","17774267"
"027040","서울전자통신","KOSDAQ","중견기업부","221","0","0.00","221","225","219","73961","16340611","15379135187","69588847"
"018680","서울제약","KOSDAQ","벤처기업부","3495","-10","-0.29","3480","3540","3455","10111","35216620","40749319905","11659319"
"021050","서원","KOSPI",,"1179","1","0.08","1143","1227","1143","980243","1150807441","55972541610","47474590"
"093920","서원인텍","KOSDAQ","우량기업부","5700","0","0.00","5700","5710","5660","15036","85414660","106020000000","18600000"
"189860","서전기전","KOSDAQ","벤처기업부","4080","30","0.74","4095","4140","4015","65531","268371075","39571022400","9698780"
"178320","서진시스템","KOSDAQ","우량기업부","28800","-1200","-4.00","29950","30150","28600","743421","21610711750","1619941075200","56247954"
"122690","서진오토모티브","KOSDAQ","우량기업부","1887","2","0.11","1885","1920","1874","6035","11404761","41220401670","21844410"
"140070","서플러스글로벌","KOSDAQ","우량기업부","2705","5","0.19","2700","2715","2665","34471","92717435","100052540000","36988000"
"011370","서한","KOSDAQ","우량기업부","857","-1","-0.12","855","860","846","75768","64696408","86466899305","100894865"
"065710","서호전기","KOSDAQ","우량기업부","22650","-350","-1.52","23000","23050","22500","14402","328281150","116647500000","5150000"
"008490","서흥","KOSPI",,"12900","0","0.00","12900","13060","12800","21063","273170260","149241557700","11569113"
"035890","서희건설","KOSDAQ","우량기업부","1629","13","0.80","1626","1653","1621","1230568","2014912118","374357976453","229808457"
"357550","석경에이티","KOSDAQ","기술성장기업부","39150","-600","-1.51","39950","40150","37950","9208","355455750","213563250000","5455000"
"003100","선광","KOSDAQ","우량기업부","14650","0","0.00","14650","14680","14580","3344","48971170","96690000000","6600000"
"007610","선도전기","KOSPI",,"3000","0","0.00","0","0","0","0","0","54000000000","18000000"
"067370","선바이오","KOSDAQ","기술성장기업부","7580","-10","-0.13","7500","7720","7430","6367","48093930","93336746900","12313555"
"171090","선익시스템","KOSDAQ","중견기업부","44450","-850","-1.88","45100","45600","43950","54581","2430559850","422026302250","9494405"
"136490","선진","KOSPI",,"6040","-70","-1.15","6110","6130","6030","14977","90654630","143628808160","23779604"
"086710","선진뷰티사이언스","KOSDAQ","중견기업부","9660","-80","-0.82","9730","9730","9470","28904","276148520","117883684800","12203280"
"014620","성광벤드","KOSDAQ","우량기업부","23500","350","1.51","23150","24100","22800","692971","16313010800","656320854500","27928547"
"037350","성도이엔지","KOSDAQ","우량기업부","4890","35","0.72","4855","4970","4810","48262","236289130","75648300000","15470000"
"014910","성문전자","KOSPI",,"1107","-5","-0.45","1112","1112","1085","19942","21964369","24864310395","22460985"
"014915","성문전자우","KOSPI",,"4405","-230","-4.96","4630","4630","4340","1003","4416530","2643000000","600000"
"003080","성보화학","KOSPI",,"2570","15","0.59","2570","2570","2550","22504","57552175","51451400000","20020000"
"004980","성신양회","KOSPI",,"7700","20","0.26","7680","7730","7630","25797","197975890","188773762100","24516073"
"004985","성신양회우","KOSPI",,"10830","130","1.21","10700","10990","10520","987","10628580","7967035350","735645"
